ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-4.9792,13.8791,-0.8574,2.12,9.03,3.19,-7.36,4.34,-1.25,0.2152,-0.7553,-0.1619,0.0,7.56,-3.37,2.94,182.84,-75.62,-66.28,0.0,972.34,60.178,54.97834,-1.613149,309.68,168.4189346391989,,3.34,16.129032,127.5,13 / 21,687002,2016-02-09 14:48:18:489
-0.6083,22.4126,-0.491,2.83,9.39,0.17,-4.95,13.26,-0.05,-1.0365,1.8983,-0.2503,0.0,1.0,5.75,20.38,71.34,-69.89,-106.72,0.0,972.31,47.152,54.978333,-1.613141,309.68,168.4189346391989,,3.16,16.129032,131.3,13 / 21,687503,2016-02-09 14:48:18:990
-0.5532,9.822,1.7532,1.56,9.47,2.0,-2.07,-3.46,-0.3,-1.1643,-1.5649,0.4069,0.0,6.44,-4.81,5.25,92.98,-75.04,-92.49,0.0,972.29,37.105,54.978333,-1.613141,309.68,168.4189346391989,,3.16,16.129032,131.3,13 / 21,688003,2016-02-09 14:48:19:490
3.6332,4.0164,-3.0441,3.04,9.05,-2.25,-2.03,-6.78,3.8,-0.6796,-0.9534,-0.1246,0.0,-1.19,13.06,27.69,151.33,-67.14,-27.51,0.0,972.23,37.451,54.978325,-1.613133,312.9,168.4189346391989,,4.41,16.129032,135.2,8 / 19,688503,2016-02-09 14:48:19:990
-0.6035,5.566,-0.4862,1.26,9.66,1.14,-0.92,-3.44,0.83,-1.5105,-1.029,-0.1193,0.0,3.19,0.25,13.38,77.02,-74.07,-116.47,0.0,972.18,38.737,54.978325,-1.613133,312.9,168.4189346391989,,4.41,16.129032,135.2,8 / 19,689003,2016-02-09 14:48:20:490
1.7915,1.1879,-0.1437,2.32,9.41,-1.52,-4.17,-4.3,1.43,0.9396,0.1044,0.3579,0.0,-3.75,7.94,22.69,120.76,-80.66,-46.27,0.0,972.19,36.103,54.978317,-1.613123,312.9,168.4189346391989,,3.64,16.129032,132.4,7 / 18,689503,2016-02-09 14:48:20:990
0.4527,12.0038,0.7329,2.28,9.46,-1.22,-2.85,4.47,4.21,-1.3806,1.1068,-0.6253,0.0,-1.19,2.13,14.94,57.25,-74.71,-118.15,0.0,972.3,45.085,54.978317,-1.613123,312.9,168.4189346391989,,3.64,16.129032,132.4,7 / 18,690002,2016-02-09 14:48:21:489
3.6668,8.9262,-3.4297,0.86,9.67,1.36,2.71,4.59,1.41,2.3351,1.4669,0.6221,0.0,-0.12,2.13,13.0,157.53,-71.74,-20.38,0.0,972.29,45.674,54.978313,-1.613114,312.9,168.4189346391989,,3.61,22.580645,130.0,7 / 18,690503,2016-02-09 14:48:21:990
0.4215,13.8624,4.7158,1.91,9.57,-0.93,-1.99,4.33,6.05,-1.4221,1.4658,-1.1643,0.0,-10.31,10.13,20.38,16.14,-75.89,-136.02,0.0,972.3,34.025,54.978313,-1.613114,312.9,168.4189346391989,,3.61,22.580645,130.0,7 / 18,691003,2016-02-09 14:48:22:490
3.4991,9.4771,0.0982,0.97,9.29,2.99,-4.29,5.74,-4.63,0.3878,1.1057,-0.4325,0.0,-4.87,-0.81,0.63,91.12,-72.85,-13.6,0.0,972.29,38.9,54.978306,-1.613102,312.9,168.4189346391989,,4.43,22.580645,132.0,9 / 20,691503,2016-02-09 14:48:22:990
-1.4442,13.1654,-1.4011,0.3,9.46,2.55,-1.44,0.35,-2.46,-0.1609,-0.1726,-0.0586,0.0,-9.94,0.25,-1.69,353.72,-81.16,-118.09,0.0,972.27,33.473,54.978306,-1.613102,312.9,168.4189346391989,,4.43,22.580645,132.0,9 / 20,692352,2016-02-09 14:48:23:839
-1.7603,26.2806,-6.4163,1.21,9.53,-1.95,-0.65,-1.13,-0.07,-2.3233,-0.1257,-0.4442,0.0,-12.5,7.19,19.19,359.98,-78.31,-147.75,0.0,972.26,33.626,54.978294,-1.61309,312.9,168.4189346391989,,3.86,16.129032,133.6,9 / 21,692853,2016-02-09 14:48:24:340
-0.1485,8.8616,0.5413,0.4,9.71,1.29,-1.56,-3.0,-1.92,-1.3092,-0.9449,-0.0266,0.0,-8.12,-1.56,-2.12,60.65,-82.08,-17.23,0.0,972.29,33.323,54.978294,-1.61309,312.9,168.4189346391989,,3.86,16.129032,133.6,9 / 21,693353,2016-02-09 14:48:24:840
0.4359,4.2368,2.4549,1.45,9.59,-1.44,-1.34,-6.02,0.37,1.6075,0.1321,0.3494,0.0,-12.87,9.0,20.38,11.52,-77.97,-134.8,0.0,972.26,32.728,54.97829,-1.613075,309.68,168.4189346391989,,4.1,19.35484,130.8,6 / 20,693853,2016-02-09 14:48:25:340
-0.3114,6.7444,-1.2119,0.66,9.58,2.01,-1.97,-2.76,-3.34,-2.008,-0.7968,-0.3398,0.0,-9.25,0.25,1.38,9.43,-80.96,-87.03,0.0,972.29,33.056,54.97829,-1.613075,309.68,168.4189346391989,,4.1,19.35484,130.8,6 / 20,694353,2016-02-09 14:48:25:840
-0.1988,2.5339,0.1198,1.6,9.67,0.37,-1.26,-2.21,-2.67,1.9782,0.9683,0.7222,0.0,-12.12,4.63,13.0,60.0,-66.66,-14.47,0.0,972.25,33.19,54.978283,-1.61306,309.68,168.4189346391989,,2.82,19.35484,131.4,5 / 20,694852,2016-02-09 14:48:26:339
-0.4527,9.0604,-1.3915,1.33,9.67,0.96,-2.49,-0.95,-2.51,-1.3838,0.538,-0.849,0.0,-8.87,-1.56,1.38,358.98,-78.06,-126.59,0.0,972.26,35.631,54.978283,-1.61306,309.68,168.4189346391989,,2.82,19.35484,131.4,5 / 20,695352,2016-02-09 14:48:26:839
4.5457,7.8724,-1.8705,1.62,9.67,0.26,-1.15,-2.21,-2.36,2.2818,1.355,0.6168,0.0,-10.69,2.81,11.44,85.08,-68.04,-21.25,0.0,972.25,35.861,54.97828,-1.613048,309.68,168.4189346391989,,2.81,22.580645,136.7,5 / 20,695852,2016-02-09 14:48:27:339
0.1677,13.8863,3.3075,1.7,9.65,-0.3,4.35,2.13,-3.65,-1.4988,0.897,-0.6754,0.0,-11.44,5.38,10.69,33.6,-79.86,-100.01,0.0,972.25,33.9,54.97828,-1.613048,309.68,168.4189346391989,,2.81,22.580645,136.7,5 / 20,696352,2016-02-09 14:48:27:839
4.9697,13.0145,0.9724,0.84,9.06,3.65,-0.45,2.6,-0.46,2.8368,1.3848,0.8938,0.0,-5.56,-0.81,2.56,97.16,-64.33,-22.7,0.0,972.26,37.517,54.97827,-1.613033,309.68,168.4189346391989,,3.35,19.35484,129.0,9 / 21,696852,2016-02-09 14:48:28:339
6.524,9.3741,0.6083,1.86,9.6,0.71,5.47,2.95,-4.76,-0.8895,-2.5119,0.2738,0.0,-12.5,7.19,14.19,70.8,-76.22,-64.09,0.0,972.26,39.195,54.97827,-1.613033,309.68,168.4189346391989,,3.35,19.35484,129.0,9 / 21,697352,2016-02-09 14:48:28:839
-3.2141,13.4241,-2.0765,2.25,8.27,4.76,-3.71,5.49,-6.46,-0.3217,-0.4165,0.2951,0.0,-7.75,1.75,-2.12,49.31,-57.52,-25.3,0.0,972.25,30.894,54.97827,-1.613013,309.68,168.4189346391989,,4.64,22.580645,107.1,8 / 19,697853,2016-02-09 14:48:29:340
1.4298,11.0099,0.5916,2.07,9.47,1.5,-1.0,1.09,-0.57,1.9484,2.1082,0.0256,0.0,-12.5,8.31,16.06,42.86,-72.54,-96.84,0.0,972.26,32.103,54.97827,-1.613013,309.68,168.4189346391989,,4.64,22.580645,107.1,8 / 19,698352,2016-02-09 14:48:29:839
-3.638,13.2732,-0.8574,2.29,8.41,4.49,-8.3,7.39,-4.11,-0.2386,0.3739,-0.4858,0.0,-4.87,-1.56,-2.5,55.37,-59.07,-27.02,0.0,972.26,30.775,54.978268,-1.612986,306.45,168.4189346391989,,5.58,22.580645,91.0,9 / 20,698852,2016-02-09 14:48:30:339
-2.5914,3.9446,-13.1582,2.67,9.14,2.35,-2.85,-3.2,0.15,2.9337,2.2861,-0.2929,0.0,-10.69,5.0,15.69,44.41,-71.88,-99.25,0.0,972.26,32.833,54.978268,-1.612986,306.45,168.4189346391989,,5.58,22.580645,91.0,9 / 20,699352,2016-02-09 14:48:30:839
-0.3401,13.6468,-1.164,2.64,7.52,5.72,-4.1,1.43,-5.99,0.0213,0.0533,-1.0525,0.0,-11.81,2.13,-2.87,56.62,-56.08,-19.53,0.0,972.26,32.475,54.97827,-1.612958,306.45,168.4189346391989,,4.07,22.580645,88.6,8 / 20,699852,2016-02-09 14:48:31:339
1.8681,10.974,-0.4527,2.55,9.03,2.87,-0.45,1.88,-3.98,-1.9026,2.0315,0.2397,0.0,-12.5,6.13,12.19,85.18,-66.97,-41.62,0.0,972.26,30.809,54.97827,-1.612958,306.45,168.4189346391989,,4.07,22.580645,88.6,8 / 20,700352,2016-02-09 14:48:31:839
0.8287,9.8148,0.3712,2.25,9.0,3.17,-1.45,1.31,-4.57,-1.1324,-1.4786,0.1055,0.0,-14.69,4.31,-0.94,71.91,-71.28,-43.07,0.0,972.27,30.935,54.978268,-1.612933,306.45,168.4189346391989,,4.26,22.580645,88.5,8 / 21,700853,2016-02-09 14:48:32:340
2.4429,1.073,-0.7951,2.07,9.24,2.55,-3.13,-1.81,-5.37,1.1015,0.9492,0.2237,4.0,-14.0,5.38,13.0,88.56,-70.43,-39.07,0.0,972.27,33.311,54.978268,-1.612933,306.45,168.4189346391989,,4.26,22.580645,88.5,8 / 21,701352,2016-02-09 14:48:32:839
-0.4503,4.7421,-1.0945,1.27,9.35,2.66,-0.26,-2.96,-5.92,-1.6533,-0.2993,-0.1257,4.0,-11.44,1.0,-0.94,59.11,-72.5,-25.52,0.0,972.29,32.905,54.97827,-1.612906,306.45,168.4189346391989,,5.37,22.580645,85.3,13 / 21,701852,2016-02-09 14:48:33:339
2.0453,2.1603,-0.5892,2.2,9.49,1.09,-2.41,-4.89,-3.76,2.0634,0.0629,0.5475,4.0,-14.0,2.81,11.06,106.44,-68.74,-17.01,0.0,972.26,32.399,54.97827,-1.612906,306.45,168.4189346391989,,5.37,22.580645,85.3,13 / 21,702353,2016-02-09 14:48:33:840
0.4191,6.1313,-1.3484,1.05,9.54,2.0,-0.5,-3.12,-4.09,-1.3571,0.5976,-0.5209,4.0,-12.5,2.13,8.31,17.86,-80.43,-105.66,0.0,972.29,32.351,54.97827,-1.612878,306.45,168.4189346391989,,4.61,22.580645,82.6,14 / 21,702852,2016-02-09 14:48:34:339
1.0562,4.0332,-1.3843,2.01,9.6,0.05,-0.97,-5.28,-2.5,2.5215,2.1039,0.2812,4.0,-13.25,4.63,14.88,104.85,-64.47,-20.49,0.0,972.27,32.631,54.97827,-1.612878,306.45,168.4189346391989,,4.61,22.580645,82.6,14 / 21,703352,2016-02-09 14:48:34:839
-0.0623,6.6773,-1.2263,1.81,9.57,-1.15,3.96,2.92,0.41,-1.6213,0.6594,-0.6349,4.0,-12.12,3.56,9.88,13.31,-74.27,-133.78,0.0,972.29,30.912,54.97827,-1.612855,303.23,167.35508719663696,,3.61,25.806452,79.2,14 / 21,703852,2016-02-09 14:48:35:339
0.6562,13.5079,5.2331,1.06,9.01,3.73,-0.77,5.91,0.2,2.0187,-0.8266,0.0543,4.0,-5.94,-1.56,2.5,106.36,-66.71,-15.86,0.0,972.27,32.444,54.97827,-1.612855,303.23,167.35508719663696,,3.61,25.806452,79.2,14 / 21,704352,2016-02-09 14:48:35:839
0.1796,14.0683,2.9363,1.5,9.41,-2.32,2.72,5.34,4.5,-1.2666,0.0415,0.2525,0.0,-12.87,4.63,16.5,355.59,-73.64,-147.12,0.0,972.3,31.6,54.978268,-1.612827,303.23,167.35508719663696,,5.65,25.806452,86.0,14 / 21,704852,2016-02-09 14:48:36:339
-2.395,16.8106,3.468,1.22,9.41,2.46,-5.59,5.37,-4.81,1.8173,-0.229,0.6786,0.0,-8.12,-2.31,-4.06,39.24,-73.1,-27.82,0.0,972.29,31.612,54.978268,-1.612827,303.23,167.35508719663696,,5.65,25.806452,86.0,14 / 21,705351,2016-02-09 14:48:36:838
2.5555,17.225,6.1456,2.08,8.98,-3.34,0.21,3.92,5.01,0.5902,0.2035,-0.6125,0.0,-16.5,7.19,15.31,9.32,-75.08,-123.38,0.0,972.3,31.479,54.978268,-1.612806,303.23,167.35508719663696,,2.24,29.032257,92.9,14 / 21,705852,2016-02-09 14:48:37:339
-4.7278,15.2994,0.7089,0.76,9.64,1.62,-1.2,0.1,-2.49,-0.3089,-0.0575,-0.6498,0.0,-9.25,-0.44,-1.75,11.32,-85.18,-84.43,0.0,972.3,32.439,54.978268,-1.612806,303.23,167.35508719663696,,2.24,29.032257,92.9,14 / 21,706352,2016-02-09 14:48:37:839
-0.9867,5.0104,-7.6257,1.83,9.24,-2.72,1.0,0.49,-1.68,1.4125,0.0597,-0.7478,0.0,-14.0,8.69,17.25,354.87,-70.47,-146.07,0.0,972.29,29.952,54.978264,-1.612794,303.23,167.35508719663696,,1.21,32.258064,95.0,14 / 21,706852,2016-02-09 14:48:38:339
-1.9519,14.6072,-0.7041,0.63,9.75,0.82,-0.89,-0.82,-1.62,-0.6626,-0.8298,0.4293,0.0,-9.62,0.25,-2.12,302.36,-84.0,-136.19,0.0,972.29,32.244,54.978264,-1.612794,303.23,167.35508719663696,,1.21,32.258064,95.0,14 / 21,707352,2016-02-09 14:48:38:839
0.9867,15.9101,-8.9622,2.14,8.79,-3.79,0.96,-1.63,-1.6,-1.5872,1.6714,-0.6264,0.0,-14.31,8.69,15.69,349.09,-66.57,-150.67,0.0,972.3,31.291,54.978264,-1.612778,300.0,167.35508719663696,,3.39,32.258064,96.0,14 / 21,707852,2016-02-09 14:48:39:339
0.3497,7.7144,-1.0538,1.35,9.71,-0.38,-0.6,-3.39,-0.53,-1.6874,-1.3092,-0.0905,0.0,-7.37,-2.31,-1.31,334.94,-81.78,-105.72,0.0,972.29,29.638,54.978264,-1.612778,300.0,167.35508719663696,,3.39,32.258064,96.0,14 / 21,708352,2016-02-09 14:48:39:839
0.9724,4.2296,1.0442,2.86,8.92,-2.92,-1.81,-5.34,0.54,-1.4445,0.1864,-0.4442,0.0,-14.69,9.38,17.19,38.48,-81.47,-98.3,0.0,972.27,28.421,54.978264,-1.612754,300.0,167.35508719663696,,4.14,32.258064,99.6,14 / 21,708853,2016-02-09 14:48:40:340
0.5389,6.4234,-1.3963,1.39,9.67,-0.8,-0.84,-3.86,-0.89,-1.4594,-1.2229,-0.2759,0.0,-6.69,-1.94,0.56,341.02,-67.75,-147.98,0.0,972.29,31.008,54.978264,-1.612754,300.0,167.35508719663696,,4.14,32.258064,99.6,14 / 21,709353,2016-02-09 14:48:40:840
0.0647,6.8019,-0.9796,1.95,9.37,-2.13,-1.52,-4.34,0.07,2.3297,0.4804,0.8511,0.0,-11.44,5.0,16.06,66.96,-84.91,-77.4,0.0,972.27,32.458,54.978264,-1.612729,300.0,167.35508719663696,,5.2,32.258064,105.3,14 / 21,709853,2016-02-09 14:48:41:340
-0.7401,15.2706,-0.491,1.3,8.79,-4.16,4.23,0.24,4.31,-1.5883,-0.2674,-0.3462,0.0,-9.25,3.19,10.25,350.72,-66.72,-160.72,0.0,972.29,30.707,54.978264,-1.612729,300.0,167.35508719663696,,5.2,32.258064,105.3,14 / 21,710352,2016-02-09 14:48:41:839
-0.7017,14.7126,5.5133,0.45,9.78,0.57,-2.82,7.4,4.64,0.5603,-1.2453,-0.0021,0.0,-4.87,-0.44,-0.19,37.85,-83.2,-52.34,0.0,972.26,33.53,54.978264,-1.612702,300.0,167.35508719663696,,6.12,29.032257,106.1,14 / 21,710852,2016-02-09 14:48:42:339
0.3928,13.3043,1.7723,2.26,8.94,-3.33,3.82,0.54,3.24,-2.5449,-0.1001,0.0767,0.0,-8.5,11.19,18.38,3.71,-69.91,-151.84,0.0,972.27,29.868,54.978264,-1.612702,300.0,167.35508719663696,,6.12,29.032257,106.1,14 / 21,711352,2016-02-09 14:48:42:839
2.1316,11.0291,1.7747,0.77,9.69,1.32,0.49,4.2,1.92,1.5766,-0.6477,-0.0511,0.0,-0.81,6.81,5.25,85.38,-78.84,-48.42,0.0,972.23,29.787,54.97826,-1.612672,300.0,167.35508719663696,,7.01,25.806452,107.5,14 / 21,711853,2016-02-09 14:48:43:340
3.2141,13.3091,7.3024,2.28,9.35,-1.88,-3.22,12.74,-2.36,-1.5968,-0.4091,-0.4272,0.0,-6.31,20.69,13.31,0.33,-63.38,-147.07,0.0,972.23,31.622,54.97826,-1.612672,300.0,167.35508719663696,,7.01,25.806452,107.5,14 / 21,712353,2016-02-09 14:48:43:840
-2.4429,12.5667,-1.8011,0.96,9.74,0.57,-1.1,0.06,-1.57,-0.1886,0.5433,-0.7159,0.0,-0.5,17.81,7.13,80.95,-84.27,-118.66,0.0,972.23,30.69,54.978256,-1.612645,300.0,167.35508719663696,,5.15,29.032257,108.8,14 / 21,712853,2016-02-09 14:48:44:340
-1.0394,11.8553,-11.3308,1.99,9.11,-3.03,-3.04,1.97,-7.54,1.7588,-0.3036,-0.2141,0.0,-8.87,10.5,13.31,8.03,-82.25,-143.3,0.0,972.26,29.144,54.978256,-1.612645,300.0,167.35508719663696,,5.15,29.032257,108.8,14 / 21,713352,2016-02-09 14:48:44:839
-0.6299,9.5346,-1.5065,1.34,9.71,-0.18,-2.22,-0.42,-1.25,-0.4016,-0.0543,0.2141,0.0,-3.0,1.38,4.06,8.83,-67.5,-149.4,0.0,972.27,30.022,54.97826,-1.612624,300.0,167.35508719663696,,2.77,22.580645,107.3,14 / 21,713852,2016-02-09 14:48:45:339
0.1509,6.6534,-6.1121,2.47,8.49,-4.24,-3.48,-4.23,6.38,-1.0163,1.6607,-0.3324,0.0,-9.25,11.19,21.44,5.18,-70.55,-151.08,0.0,972.29,32.037,54.97826,-1.612624,300.0,167.35508719663696,,2.77,22.580645,107.3,14 / 21,714352,2016-02-09 14:48:45:839
0.1772,5.2379,-0.2515,0.76,9.72,-1.02,-1.16,-4.54,1.03,-1.2208,-1.24,-0.1108,0.0,-4.5,-0.81,8.31,1.3,-58.88,-158.09,0.0,972.29,31.467,54.97826,-1.612607,303.23,167.35508719663696,,2.63,22.580645,104.8,13 / 21,714852,2016-02-09 14:48:46:339
1.5089,4.0164,-1.0778,1.19,9.4,-2.51,-1.0,-0.73,-0.61,1.3944,-0.425,0.6317,0.0,-4.5,3.56,13.31,78.45,-83.39,-112.93,0.0,972.29,34.195,54.97826,-1.612607,303.23,167.35508719663696,,2.63,22.580645,104.8,13 / 21,715352,2016-02-09 14:48:46:839
0.0,6.4809,-0.673,1.95,9.46,-1.72,-1.22,1.15,-0.34,-1.2634,-1.2453,-0.2344,0.0,-4.12,0.25,4.81,10.29,-74.63,-131.41,0.0,972.3,32.106,54.97826,-1.612591,300.0,167.35508719663696,,2.39,22.580645,101.4,13 / 21,715852,2016-02-09 14:48:47:339
1.552,3.9326,-1.2933,1.48,9.5,-1.94,-1.02,-1.98,0.7,0.881,0.2471,0.4549,0.0,-7.06,5.0,15.25,83.78,-85.57,-77.8,0.0,972.32,32.65,54.97826,-1.612591,300.0,167.35508719663696,,2.39,22.580645,101.4,13 / 21,716351,2016-02-09 14:48:47:838
-0.1629,9.6328,-2.11,1.71,9.49,-1.79,-2.44,-0.27,1.18,-2.4767,-1.257,-0.2184,0.0,-4.87,4.31,11.44,6.01,-64.73,-149.27,0.0,972.31,32.591,54.97825,-1.612538,300.0,167.35508719663696,,10.65,25.806452,114.7,13 / 21,716852,2016-02-09 14:48:48:339
0.5628,8.3969,-1.516,0.93,9.73,0.78,-7.26,4.56,0.87,1.0195,0.751,-0.6892,0.0,1.0,-0.12,-1.37,254.19,-80.68,-61.02,0.0,972.34,32.938,54.97825,-1.612538,300.0,167.35508719663696,,10.65,25.806452,114.7,13 / 21,717352,2016-02-09 14:48:48:839
1.3556,16.9424,3.1566,1.88,8.62,-4.28,2.14,5.13,7.27,-0.6072,0.016,0.5188,0.0,-4.87,11.56,22.25,31.02,-71.31,-132.42,0.0,972.36,29.698,54.978237,-1.612479,300.0,167.35508719663696,,8.48,22.580645,116.6,13 / 21,717852,2016-02-09 14:48:49:339
-1.9591,17.6896,6.4689,0.9,9.74,0.72,-6.05,3.88,-1.06,1.1995,-1.55,-0.5742,0.0,3.19,-3.75,6.75,171.49,-79.43,-58.87,0.0,972.34,30.301,54.978237,-1.612479,300.0,167.35508719663696,,8.48,22.580645,116.6,13 / 21,718353,2016-02-09 14:48:49:840
2.3088,14.5593,-4.4164,2.09,8.8,-3.79,-1.09,1.72,-4.99,-0.897,-0.5145,0.3931,0.0,-8.5,6.81,20.31,11.76,-61.56,-146.0,0.0,972.36,31.653,54.978233,-1.612439,300.0,167.35508719663696,,3.52,22.580645,107.5,13 / 21,718852,2016-02-09 14:48:50:339
0.1653,12.5978,-0.9341,1.16,9.71,0.69,-1.68,0.29,0.15,-0.0085,-0.3494,-0.0511,0.0,-2.69,-4.5,1.75,73.07,-82.09,-59.25,0.0,972.35,33.407,54.978233,-1.612439,300.0,167.35508719663696,,3.52,22.580645,107.5,13 / 21,719352,2016-02-09 14:48:50:839
-0.5652,4.2823,-3.6548,1.81,8.95,-3.58,0.45,0.54,-2.37,0.4048,0.7798,-0.2216,0.0,-4.12,9.38,24.13,16.27,-65.86,-153.18,0.0,972.38,30.668,54.97823,-1.612412,296.77,167.35508719663696,,2.67,25.806452,87.6,14 / 21,719852,2016-02-09 14:48:51:339
-0.7975,9.8124,-0.0503,1.22,9.73,0.12,-2.25,-0.55,1.01,-1.1494,-0.6743,0.4922,0.0,-3.0,-1.56,2.88,41.41,-77.96,-140.55,0.0,972.35,33.531,54.97823,-1.612412,296.77,167.35508719663696,,2.67,25.806452,87.6,14 / 21,720353,2016-02-09 14:48:51:840
0.8239,5.0679,1.3867,2.38,8.32,-4.62,-1.75,-4.88,5.9,-0.2887,0.4527,-0.1097,0.0,-8.12,10.88,23.0,88.14,-81.4,-77.01,0.0,972.32,31.244,54.97823,-1.612391,296.77,167.35508719663696,,2.17,25.806452,59.0,12 / 21,720852,2016-02-09 14:48:52:339
1.3388,5.1756,-1.0969,1.08,9.74,-0.32,-0.3,-4.54,1.54,-1.7502,-0.8575,-0.4858,0.0,-5.19,-1.56,8.69,7.0,-72.99,-144.65,0.0,972.35,32.998,54.97823,-1.612391,296.77,167.35508719663696,,2.17,25.806452,59.0,12 / 21,721352,2016-02-09 14:48:52:839
1.1376,2.7854,-1.1975,2.32,8.72,-3.84,-1.46,-6.06,4.49,1.958,0.1342,0.5252,0.0,-9.94,10.5,22.63,21.34,-78.69,-133.74,0.0,972.35,31.279,54.97822,-1.612355,296.77,167.35508719663696,,0.0,22.580645,,12 / 21,721853,2016-02-09 14:48:53:340
0.8454,6.6965,-0.6467,1.0,9.2,-3.23,-1.7,6.47,6.81,-1.4988,0.2088,-0.4655,0.0,-4.87,-0.81,9.88,349.7,-69.82,-162.8,0.0,972.35,33.424,54.97822,-1.612355,296.77,167.35508719663696,,0.0,22.580645,,12 / 21,722352,2016-02-09 14:48:53:839
1.1951,3.1183,-1.3628,0.25,9.73,-1.2,6.15,1.59,4.01,2.6919,1.4456,0.7755,0.0,-1.94,-1.56,11.38,148.4,-88.24,-21.45,0.0,972.34,30.499,54.978214,-1.612336,296.77,167.35508719663696,,1.35,19.35484,77.0,14 / 21,722852,2016-02-09 14:48:54:339
-0.1293,16.5185,3.9542,1.96,9.26,-2.56,-2.54,7.18,6.92,-1.5713,1.6544,-0.6946,0.0,-4.87,6.81,18.75,2.97,-57.31,-162.18,0.0,972.32,32.347,54.978214,-1.612336,296.77,167.35508719663696,,1.35,19.35484,77.0,14 / 21,723353,2016-02-09 14:48:54:840
5.8917,9.525,-3.1111,1.09,9.71,-0.79,5.55,4.4,4.45,2.6397,2.0655,0.6029,0.0,-1.56,2.13,13.31,44.75,-82.11,-125.93,0.0,972.34,35.057,54.978214,-1.612319,293.55,167.35508719663696,,1.59,22.580645,96.7,14 / 21,723852,2016-02-09 14:48:55:339
6.3252,17.3831,3.4057,1.95,8.78,-3.9,-2.19,-1.65,2.78,0.1012,-2.759,0.5923,0.0,-4.12,9.38,22.63,15.6,-63.59,-153.43,0.0,972.35,29.76,54.978214,-1.612319,293.55,167.35508719663696,,1.59,22.580645,96.7,14 / 21,724352,2016-02-09 14:48:55:839
-1.1807,16.7268,3.9254,1.55,9.51,1.84,-6.19,5.41,-1.16,0.245,0.2514,-0.4144,0.0,0.63,-4.81,0.94,182.66,-75.8,-40.11,0.0,972.34,32.356,54.978207,-1.612302,296.77,167.86796875909633,,4.3,19.35484,108.9,14 / 21,724852,2016-02-09 14:48:56:339
3.3434,7.4964,-5.5684,1.55,8.91,-3.8,-1.98,-3.82,-11.7,2.0709,2.1028,-0.1289,4.0,-4.12,8.69,22.63,29.79,-66.11,-137.96,0.0,972.31,32.649,54.978207,-1.612302,296.77,167.86796875909633,,4.3,19.35484,108.9,14 / 21,725353,2016-02-09 14:48:56:840
-3.8656,14.351,-0.6658,1.17,9.71,0.71,-4.18,4.14,-0.83,-0.0245,-0.4218,0.5369,0.0,0.25,-2.31,2.13,96.34,-86.55,-87.09,0.0,972.34,31.651,54.978203,-1.61228,290.32,167.86796875909633,,4.9,19.35484,114.5,14 / 21,725852,2016-02-09 14:48:57:339
-2.0022,28.1942,-8.5861,2.31,8.45,-4.41,-1.25,-4.5,6.64,-1.6821,0.2226,-0.1214,0.0,-3.0,5.0,19.5,15.78,-72.87,-149.17,0.0,972.32,32.309,54.978203,-1.61228,290.32,167.86796875909633,,4.9,19.35484,114.5,14 / 21,726352,2016-02-09 14:48:57:839
0.9796,5.1229,-0.4479,1.41,9.69,0.57,-2.05,-3.8,0.84,-1.2634,-0.6104,0.4559,0.0,-0.5,-4.81,3.69,48.75,-75.63,-125.98,0.0,972.32,32.618,54.978195,-1.612258,293.55,167.86796875909633,,5.05,19.35484,119.8,14 / 21,726852,2016-02-09 14:48:58:339
1.8801,3.1063,0.2275,2.06,9.37,-2.01,-2.06,-3.49,1.08,-0.2684,0.8234,-0.4655,0.0,-7.37,10.5,23.38,26.34,-72.92,-134.3,0.0,972.32,30.733,54.978195,-1.612258,293.55,167.86796875909633,,5.05,19.35484,119.8,14 / 21,727352,2016-02-09 14:48:58:839
0.8215,7.3,-0.5868,2.18,9.45,-1.46,-2.55,-0.73,0.62,-1.7641,-1.0333,-0.2205,0.0,-3.75,-1.19,11.38,38.05,-74.48,-123.81,0.0,972.34,33.405,54.978188,-1.612237,293.55,167.86796875909633,,3.1,16.129032,125.1,14 / 21,727852,2016-02-09 14:48:59:339
